Short URL,Long URL
http://eled.org/skills-block-resource-manual,https://eleducation.org/resources/k-2-reading-foundations-skills-block-resource-manual
http://eled.org/soft-launch-grade6,https://www.dropbox.com/sh/rs034w50w9zwcjc/AABXUIevcAs_uaihRwibNFC7a?dl=0
http://eled.org/soft-launch-grade6-tools,https://www.dropbox.com/sh/qas8o86ztk5o88o/AACAFLUbRmAjSZKXVy86Xg6ia?dl=0
http://eled.org/soft-launch-grade7,https://www.dropbox.com/sh/e0h7578m8csu4ln/AAAbJJ180PRxqPuzg_Hz5sLka?dl=0
http://eled.org/soft-launch-grade7-tools,https://www.dropbox.com/sh/id3cefwhhlp7y7r/AAAFhTiekJ_O3R8y5eFdlUsda?dl=0
http://eled.org/soft-launch-grade8-tools,https://www.dropbox.com/sh/14upvbfnnk2160i/AACTFcYrn04PtEHT28XDkzc9a?dl=0
http://eled.org/springbok,https://eleducation.org/resources/springbok
http://eled.org/supporting-english-language-learners,https://eleducation.org/resources/supporting-english-language-learners-2
http://eled.org/tools,https://eleducation.org/resources/6-8-curriculum-second-edition
http://eled.org/writing-rubric-checklists-grade-3,https://eleducation.org/resources/third-grade-writing-rubrics-and-checklists
http://eled.org/writing-rubric-checklists-grade-4,https://eleducation.org/resources/fourth-grade-writing-rubrics-and-checklists
http://eled.org/writing-rubric-checklists-grade-5,https://eleducation.org/resources/fifth-grade-writing-rubrics-and-checklists
http://eled.org/writing-rubric-grade-1,https://eleducation.org/resources/first-grade-writing-rubric
http://eled.org/writing-rubric-grade-2,https://eleducation.org/resources/second-grade-writing-rubric
http://eled.org/writing-rubric-kindergarten,https://eleducation.org/resources/kindergarten-writing-rubric
https://eled.org/2658,https://www.youtube.com/watch?v=psUPYR235O8
https://eled.org/7467,https://docs.google.com/presentation/d/1UFi62j7nUlTLCISkniaEUkEkya_zuwlZLPMgCyiY6CM/edit?slide=id.g2ebcc69f06d_0_298#slide=id.g2ebcc69f06d_0_298
https://eled.org/eleducation-flexcurriculum-all -materials,https://drive.google.com/drive/u/2/folders/1fjJoh-cnWwIH__Cjy7O150zqzog4Lzaq
